WeekID,Year,Week Position,Song,Performer,Performer Group
9/17/11,2011,22,Otis,JAY-Z Kanye West Featuring Otis Redding,Jay-Z and Friends
9/10/11,2011,25,Otis,JAY-Z Kanye West Featuring Otis Redding,Jay-Z and Friends
9/3/11,2011,27,Otis,JAY-Z Kanye West Featuring Otis Redding,Jay-Z and Friends
8/27/11,2011,36,Otis,JAY-Z Kanye West Featuring Otis Redding,Jay-Z and Friends
8/20/11,2011,20,Otis,JAY-Z Kanye West Featuring Otis Redding,Jay-Z and Friends
8/13/11,2011,12,Otis,JAY-Z Kanye West Featuring Otis Redding,Jay-Z and Friends
8/6/11,2011,47,Otis,JAY-Z Kanye West Featuring Otis Redding,Jay-Z and Friends
5/5/01,2001,98,Change The Game,"Jay-Z, Beanie Sigel And Memphis Bleek",Jay-Z and Friends
4/28/01,2001,97,Change The Game,"Jay-Z, Beanie Sigel And Memphis Bleek",Jay-Z and Friends
4/21/01,2001,93,Change The Game,"Jay-Z, Beanie Sigel And Memphis Bleek",Jay-Z and Friends
4/14/01,2001,92,Change The Game,"Jay-Z, Beanie Sigel And Memphis Bleek",Jay-Z and Friends
4/7/01,2001,100,Change The Game,"Jay-Z, Beanie Sigel And Memphis Bleek",Jay-Z and Friends
3/31/01,2001,96,Change The Game,"Jay-Z, Beanie Sigel And Memphis Bleek",Jay-Z and Friends
3/24/01,2001,92,Change The Game,"Jay-Z, Beanie Sigel And Memphis Bleek",Jay-Z and Friends
3/17/01,2001,86,Change The Game,"Jay-Z, Beanie Sigel And Memphis Bleek",Jay-Z and Friends
3/10/01,2001,87,Change The Game,"Jay-Z, Beanie Sigel And Memphis Bleek",Jay-Z and Friends
3/3/01,2001,90,Change The Game,"Jay-Z, Beanie Sigel And Memphis Bleek",Jay-Z and Friends
2/24/01,2001,98,Change The Game,"Jay-Z, Beanie Sigel And Memphis Bleek",Jay-Z and Friends
2/17/01,2001,97,Change The Game,"Jay-Z, Beanie Sigel And Memphis Bleek",Jay-Z and Friends
2/10/01,2001,97,Change The Game,"Jay-Z, Beanie Sigel And Memphis Bleek",Jay-Z and Friends
2/3/01,2001,99,Change The Game,"Jay-Z, Beanie Sigel And Memphis Bleek",Jay-Z and Friends
2/13/10,2010,85,Stranded (Haiti Mon Amour),"Jay-Z, Bono, The Edge & Rihanna",Jay-Z and Friends
2/6/10,2010,16,Stranded (Haiti Mon Amour),"Jay-Z, Bono, The Edge & Rihanna",Jay-Z and Friends
1/16/10,2010,34,Run This Town,"Jay-Z, Rihanna & Kanye West",Jay-Z and Friends
1/9/10,2010,31,Run This Town,"Jay-Z, Rihanna & Kanye West",Jay-Z and Friends
1/2/10,2010,37,Run This Town,"Jay-Z, Rihanna & Kanye West",Jay-Z and Friends
12/26/09,2009,32,Run This Town,"Jay-Z, Rihanna & Kanye West",Jay-Z and Friends
12/19/09,2009,27,Run This Town,"Jay-Z, Rihanna & Kanye West",Jay-Z and Friends
12/12/09,2009,23,Run This Town,"Jay-Z, Rihanna & Kanye West",Jay-Z and Friends
12/5/09,2009,20,Run This Town,"Jay-Z, Rihanna & Kanye West",Jay-Z and Friends
11/28/09,2009,17,Run This Town,"Jay-Z, Rihanna & Kanye West",Jay-Z and Friends
11/21/09,2009,11,Run This Town,"Jay-Z, Rihanna & Kanye West",Jay-Z and Friends
11/14/09,2009,7,Run This Town,"Jay-Z, Rihanna & Kanye West",Jay-Z and Friends
11/7/09,2009,5,Run This Town,"Jay-Z, Rihanna & Kanye West",Jay-Z and Friends
10/31/09,2009,4,Run This Town,"Jay-Z, Rihanna & Kanye West",Jay-Z and Friends
10/24/09,2009,5,Run This Town,"Jay-Z, Rihanna & Kanye West",Jay-Z and Friends
10/17/09,2009,3,Run This Town,"Jay-Z, Rihanna & Kanye West",Jay-Z and Friends
10/10/09,2009,4,Run This Town,"Jay-Z, Rihanna & Kanye West",Jay-Z and Friends
10/3/09,2009,2,Run This Town,"Jay-Z, Rihanna & Kanye West",Jay-Z and Friends
9/26/09,2009,4,Run This Town,"Jay-Z, Rihanna & Kanye West",Jay-Z and Friends
9/19/09,2009,4,Run This Town,"Jay-Z, Rihanna & Kanye West",Jay-Z and Friends
9/12/09,2009,6,Run This Town,"Jay-Z, Rihanna & Kanye West",Jay-Z and Friends
9/5/09,2009,5,Run This Town,"Jay-Z, Rihanna & Kanye West",Jay-Z and Friends
8/29/09,2009,3,Run This Town,"Jay-Z, Rihanna & Kanye West",Jay-Z and Friends
8/22/09,2009,66,Run This Town,"Jay-Z, Rihanna & Kanye West",Jay-Z and Friends
8/15/09,2009,88,Run This Town,"Jay-Z, Rihanna & Kanye West",Jay-Z and Friends
4/9/05,2005,59,Numb/Encore,Jay-Z/Linkin Park,Jay-Z and Friends
4/2/05,2005,50,Numb/Encore,Jay-Z/Linkin Park,Jay-Z and Friends
3/26/05,2005,41,Numb/Encore,Jay-Z/Linkin Park,Jay-Z and Friends
3/19/05,2005,36,Numb/Encore,Jay-Z/Linkin Park,Jay-Z and Friends
3/12/05,2005,32,Numb/Encore,Jay-Z/Linkin Park,Jay-Z and Friends
3/5/05,2005,25,Numb/Encore,Jay-Z/Linkin Park,Jay-Z and Friends
2/26/05,2005,24,Numb/Encore,Jay-Z/Linkin Park,Jay-Z and Friends
2/19/05,2005,24,Numb/Encore,Jay-Z/Linkin Park,Jay-Z and Friends
2/12/05,2005,20,Numb/Encore,Jay-Z/Linkin Park,Jay-Z and Friends
2/5/05,2005,26,Numb/Encore,Jay-Z/Linkin Park,Jay-Z and Friends
1/29/05,2005,25,Numb/Encore,Jay-Z/Linkin Park,Jay-Z and Friends
1/22/05,2005,23,Numb/Encore,Jay-Z/Linkin Park,Jay-Z and Friends
1/15/05,2005,23,Numb/Encore,Jay-Z/Linkin Park,Jay-Z and Friends
1/8/05,2005,23,Numb/Encore,Jay-Z/Linkin Park,Jay-Z and Friends
1/1/05,2005,24,Numb/Encore,Jay-Z/Linkin Park,Jay-Z and Friends
12/25/04,2004,37,Numb/Encore,Jay-Z/Linkin Park,Jay-Z and Friends
12/18/04,2004,53,Numb/Encore,Jay-Z/Linkin Park,Jay-Z and Friends
12/11/04,2004,65,Numb/Encore,Jay-Z/Linkin Park,Jay-Z and Friends
12/4/04,2004,82,Numb/Encore,Jay-Z/Linkin Park,Jay-Z and Friends
11/27/04,2004,86,Numb/Encore,Jay-Z/Linkin Park,Jay-Z and Friends
11/14/98,1998,78,Money Ain't A Thang,JD Featuring Jay-Z,Jay-Z and Friends
11/7/98,1998,71,Money Ain't A Thang,JD Featuring Jay-Z,Jay-Z and Friends
10/31/98,1998,71,Money Ain't A Thang,JD Featuring Jay-Z,Jay-Z and Friends
10/24/98,1998,69,Money Ain't A Thang,JD Featuring Jay-Z,Jay-Z and Friends
10/17/98,1998,68,Money Ain't A Thang,JD Featuring Jay-Z,Jay-Z and Friends
10/10/98,1998,60,Money Ain't A Thang,JD Featuring Jay-Z,Jay-Z and Friends
10/3/98,1998,56,Money Ain't A Thang,JD Featuring Jay-Z,Jay-Z and Friends
9/26/98,1998,52,Money Ain't A Thang,JD Featuring Jay-Z,Jay-Z and Friends
9/19/98,1998,53,Money Ain't A Thang,JD Featuring Jay-Z,Jay-Z and Friends
9/12/98,1998,55,Money Ain't A Thang,JD Featuring Jay-Z,Jay-Z and Friends
9/5/98,1998,52,Money Ain't A Thang,JD Featuring Jay-Z,Jay-Z and Friends
8/29/98,1998,52,Money Ain't A Thang,JD Featuring Jay-Z,Jay-Z and Friends
8/22/98,1998,53,Money Ain't A Thang,JD Featuring Jay-Z,Jay-Z and Friends
8/15/98,1998,53,Money Ain't A Thang,JD Featuring Jay-Z,Jay-Z and Friends
8/8/98,1998,54,Money Ain't A Thang,JD Featuring Jay-Z,Jay-Z and Friends
8/1/98,1998,67,Money Ain't A Thang,JD Featuring Jay-Z,Jay-Z and Friends
7/25/98,1998,80,Money Ain't A Thang,JD Featuring Jay-Z,Jay-Z and Friends
7/18/98,1998,89,Money Ain't A Thang,JD Featuring Jay-Z,Jay-Z and Friends
7/11/98,1998,77,Money Ain't A Thang,JD Featuring Jay-Z,Jay-Z and Friends
7/4/98,1998,77,Money Ain't A Thang,JD Featuring Jay-Z,Jay-Z and Friends
9/27/14,2014,97,Seen It All,Jeezy Featuring JAY-Z,Jay-Z and Friends
9/20/14,2014,85,Seen It All,Jeezy Featuring JAY-Z,Jay-Z and Friends
1/5/08,2008,43,Until The End Of Time,Justin Timberlake Duet With Beyonce,Beyonce and Friends
12/29/07,2007,38,Until The End Of Time,Justin Timberlake Duet With Beyonce,Beyonce and Friends
12/22/07,2007,23,Until The End Of Time,Justin Timberlake Duet With Beyonce,Beyonce and Friends
12/15/07,2007,17,Until The End Of Time,Justin Timberlake Duet With Beyonce,Beyonce and Friends
12/8/07,2007,33,Until The End Of Time,Justin Timberlake Duet With Beyonce,Beyonce and Friends
12/1/07,2007,26,Until The End Of Time,Justin Timberlake Duet With Beyonce,Beyonce and Friends
11/24/07,2007,30,Until The End Of Time,Justin Timberlake Duet With Beyonce,Beyonce and Friends
11/17/07,2007,28,Until The End Of Time,Justin Timberlake Duet With Beyonce,Beyonce and Friends
11/10/07,2007,27,Until The End Of Time,Justin Timberlake Duet With Beyonce,Beyonce and Friends
11/3/07,2007,23,Until The End Of Time,Justin Timberlake Duet With Beyonce,Beyonce and Friends
10/27/07,2007,24,Until The End Of Time,Justin Timberlake Duet With Beyonce,Beyonce and Friends
10/20/07,2007,28,Until The End Of Time,Justin Timberlake Duet With Beyonce,Beyonce and Friends
10/13/07,2007,41,Until The End Of Time,Justin Timberlake Duet With Beyonce,Beyonce and Friends
10/6/07,2007,47,Until The End Of Time,Justin Timberlake Duet With Beyonce,Beyonce and Friends
9/29/07,2007,56,Until The End Of Time,Justin Timberlake Duet With Beyonce,Beyonce and Friends
9/22/07,2007,58,Until The End Of Time,Justin Timberlake Duet With Beyonce,Beyonce and Friends
9/15/07,2007,63,Until The End Of Time,Justin Timberlake Duet With Beyonce,Beyonce and Friends
9/8/07,2007,77,Until The End Of Time,Justin Timberlake Duet With Beyonce,Beyonce and Friends
9/1/07,2007,82,Until The End Of Time,Justin Timberlake Duet With Beyonce,Beyonce and Friends
8/25/07,2007,80,Until The End Of Time,Justin Timberlake Duet With Beyonce,Beyonce and Friends
8/18/07,2007,81,Until The End Of Time,Justin Timberlake Duet With Beyonce,Beyonce and Friends
8/11/07,2007,93,Until The End Of Time,Justin Timberlake Duet With Beyonce,Beyonce and Friends
8/4/07,2007,98,Until The End Of Time,Justin Timberlake Duet With Beyonce,Beyonce and Friends
7/28/07,2007,97,Until The End Of Time,Justin Timberlake Duet With Beyonce,Beyonce and Friends
7/14/07,2007,98,Until The End Of Time,Justin Timberlake Duet With Beyonce,Beyonce and Friends
7/20/13,2013,44,Suit & Tie,Justin Timberlake Featuring JAY-Z,Jay-Z and Friends
7/13/13,2013,47,Suit & Tie,Justin Timberlake Featuring JAY-Z,Jay-Z and Friends
7/6/13,2013,48,Suit & Tie,Justin Timberlake Featuring JAY-Z,Jay-Z and Friends
6/29/13,2013,44,Suit & Tie,Justin Timberlake Featuring JAY-Z,Jay-Z and Friends
6/22/13,2013,39,Suit & Tie,Justin Timberlake Featuring JAY-Z,Jay-Z and Friends
6/15/13,2013,33,Suit & Tie,Justin Timberlake Featuring JAY-Z,Jay-Z and Friends
6/8/13,2013,27,Suit & Tie,Justin Timberlake Featuring JAY-Z,Jay-Z and Friends
6/1/13,2013,25,Suit & Tie,Justin Timberlake Featuring JAY-Z,Jay-Z and Friends
5/25/13,2013,17,Suit & Tie,Justin Timberlake Featuring JAY-Z,Jay-Z and Friends
5/18/13,2013,13,Suit & Tie,Justin Timberlake Featuring JAY-Z,Jay-Z and Friends
5/11/13,2013,7,Suit & Tie,Justin Timberlake Featuring JAY-Z,Jay-Z and Friends
5/4/13,2013,8,Suit & Tie,Justin Timberlake Featuring JAY-Z,Jay-Z and Friends
4/27/13,2013,6,Suit & Tie,Justin Timberlake Featuring JAY-Z,Jay-Z and Friends
4/20/13,2013,5,Suit & Tie,Justin Timberlake Featuring JAY-Z,Jay-Z and Friends
4/13/13,2013,3,Suit & Tie,Justin Timberlake Featuring JAY-Z,Jay-Z and Friends
4/6/13,2013,3,Suit & Tie,Justin Timberlake Featuring JAY-Z,Jay-Z and Friends
3/30/13,2013,4,Suit & Tie,Justin Timberlake Featuring JAY-Z,Jay-Z and Friends
3/23/13,2013,5,Suit & Tie,Justin Timberlake Featuring JAY-Z,Jay-Z and Friends
3/16/13,2013,8,Suit & Tie,Justin Timberlake Featuring JAY-Z,Jay-Z and Friends
3/9/13,2013,8,Suit & Tie,Justin Timberlake Featuring JAY-Z,Jay-Z and Friends
3/2/13,2013,9,Suit & Tie,Justin Timberlake Featuring JAY-Z,Jay-Z and Friends
2/23/13,2013,8,Suit & Tie,Justin Timberlake Featuring JAY-Z,Jay-Z and Friends
2/16/13,2013,13,Suit & Tie,Justin Timberlake Featuring JAY-Z,Jay-Z and Friends
2/9/13,2013,13,Suit & Tie,Justin Timberlake Featuring JAY-Z,Jay-Z and Friends
2/2/13,2013,4,Suit & Tie,Justin Timberlake Featuring JAY-Z,Jay-Z and Friends
1/26/13,2013,84,Suit & Tie,Justin Timberlake Featuring JAY-Z,Jay-Z and Friends
1/22/11,2011,97,Monster,"Kanye West Featuring Jay-Z, Rick Ross, Bon Iver & Nicki Minaj",Jay-Z and Friends
1/15/11,2011,92,Monster,"Kanye West Featuring Jay-Z, Rick Ross, Bon Iver & Nicki Minaj",Jay-Z and Friends
1/8/11,2011,100,Monster,"Kanye West Featuring Jay-Z, Rick Ross, Bon Iver & Nicki Minaj",Jay-Z and Friends
12/25/10,2010,93,Monster,"Kanye West Featuring Jay-Z, Rick Ross, Bon Iver & Nicki Minaj",Jay-Z and Friends
12/18/10,2010,98,Monster,"Kanye West Featuring Jay-Z, Rick Ross, Bon Iver & Nicki Minaj",Jay-Z and Friends
12/4/10,2010,77,Monster,"Kanye West Featuring Jay-Z, Rick Ross, Bon Iver & Nicki Minaj",Jay-Z and Friends
11/27/10,2010,79,Monster,"Kanye West Featuring Jay-Z, Rick Ross, Bon Iver & Nicki Minaj",Jay-Z and Friends
11/20/10,2010,49,Monster,"Kanye West Featuring Jay-Z, Rick Ross, Bon Iver & Nicki Minaj",Jay-Z and Friends
11/13/10,2010,18,Monster,"Kanye West Featuring Jay-Z, Rick Ross, Bon Iver & Nicki Minaj",Jay-Z and Friends
11/6/10,2010,79,Monster,"Kanye West Featuring Jay-Z, Rick Ross, Bon Iver & Nicki Minaj",Jay-Z and Friends
3/12/11,2011,95,H*A*M,Kanye West JAY-Z,Jay-Z and Friends
3/5/11,2011,93,H*A*M,Kanye West JAY-Z,Jay-Z and Friends
2/26/11,2011,93,H*A*M,Kanye West JAY-Z,Jay-Z and Friends
2/19/11,2011,86,H*A*M,Kanye West JAY-Z,Jay-Z and Friends
2/12/11,2011,81,H*A*M,Kanye West JAY-Z,Jay-Z and Friends
2/5/11,2011,49,H*A*M,Kanye West JAY-Z,Jay-Z and Friends
1/29/11,2011,23,H*A*M,Kanye West JAY-Z,Jay-Z and Friends
2/16/13,2013,44,Clique,"Kanye West, Jay-Z, Big Sean",Jay-Z and Friends
2/9/13,2013,39,Clique,"Kanye West, Jay-Z, Big Sean",Jay-Z and Friends
2/2/13,2013,35,Clique,"Kanye West, Jay-Z, Big Sean",Jay-Z and Friends
1/26/13,2013,29,Clique,"Kanye West, Jay-Z, Big Sean",Jay-Z and Friends
1/19/13,2013,26,Clique,"Kanye West, Jay-Z, Big Sean",Jay-Z and Friends
1/12/13,2013,23,Clique,"Kanye West, Jay-Z, Big Sean",Jay-Z and Friends
1/5/13,2013,23,Clique,"Kanye West, Jay-Z, Big Sean",Jay-Z and Friends
12/29/12,2012,22,Clique,"Kanye West, Jay-Z, Big Sean",Jay-Z and Friends
12/22/12,2012,22,Clique,"Kanye West, Jay-Z, Big Sean",Jay-Z and Friends
12/15/12,2012,18,Clique,"Kanye West, Jay-Z, Big Sean",Jay-Z and Friends
12/8/12,2012,16,Clique,"Kanye West, Jay-Z, Big Sean",Jay-Z and Friends
12/1/12,2012,15,Clique,"Kanye West, Jay-Z, Big Sean",Jay-Z and Friends
11/24/12,2012,15,Clique,"Kanye West, Jay-Z, Big Sean",Jay-Z and Friends
11/17/12,2012,16,Clique,"Kanye West, Jay-Z, Big Sean",Jay-Z and Friends
11/10/12,2012,16,Clique,"Kanye West, Jay-Z, Big Sean",Jay-Z and Friends
11/3/12,2012,18,Clique,"Kanye West, Jay-Z, Big Sean",Jay-Z and Friends
10/27/12,2012,18,Clique,"Kanye West, Jay-Z, Big Sean",Jay-Z and Friends
10/20/12,2012,19,Clique,"Kanye West, Jay-Z, Big Sean",Jay-Z and Friends
10/13/12,2012,22,Clique,"Kanye West, Jay-Z, Big Sean",Jay-Z and Friends
10/6/12,2012,18,Clique,"Kanye West, Jay-Z, Big Sean",Jay-Z and Friends
9/29/12,2012,12,Clique,"Kanye West, Jay-Z, Big Sean",Jay-Z and Friends
9/22/12,2012,55,Clique,"Kanye West, Jay-Z, Big Sean",Jay-Z and Friends
7/24/10,2010,43,Telephone,Lady Gaga Featuring Beyonce,Beyonce and Friends
7/17/10,2010,46,Telephone,Lady Gaga Featuring Beyonce,Beyonce and Friends
7/10/10,2010,43,Telephone,Lady Gaga Featuring Beyonce,Beyonce and Friends
7/3/10,2010,35,Telephone,Lady Gaga Featuring Beyonce,Beyonce and Friends
6/26/10,2010,30,Telephone,Lady Gaga Featuring Beyonce,Beyonce and Friends
6/19/10,2010,23,Telephone,Lady Gaga Featuring Beyonce,Beyonce and Friends
6/12/10,2010,23,Telephone,Lady Gaga Featuring Beyonce,Beyonce and Friends
6/5/10,2010,22,Telephone,Lady Gaga Featuring Beyonce,Beyonce and Friends
5/29/10,2010,17,Telephone,Lady Gaga Featuring Beyonce,Beyonce and Friends
5/22/10,2010,14,Telephone,Lady Gaga Featuring Beyonce,Beyonce and Friends
5/15/10,2010,13,Telephone,Lady Gaga Featuring Beyonce,Beyonce and Friends
5/8/10,2010,10,Telephone,Lady Gaga Featuring Beyonce,Beyonce and Friends
5/1/10,2010,7,Telephone,Lady Gaga Featuring Beyonce,Beyonce and Friends
4/24/10,2010,7,Telephone,Lady Gaga Featuring Beyonce,Beyonce and Friends
4/17/10,2010,5,Telephone,Lady Gaga Featuring Beyonce,Beyonce and Friends
4/10/10,2010,5,Telephone,Lady Gaga Featuring Beyonce,Beyonce and Friends
4/3/10,2010,3,Telephone,Lady Gaga Featuring Beyonce,Beyonce and Friends
3/27/10,2010,9,Telephone,Lady Gaga Featuring Beyonce,Beyonce and Friends
3/20/10,2010,11,Telephone,Lady Gaga Featuring Beyonce,Beyonce and Friends
3/13/10,2010,12,Telephone,Lady Gaga Featuring Beyonce,Beyonce and Friends
3/6/10,2010,14,Telephone,Lady Gaga Featuring Beyonce,Beyonce and Friends
2/27/10,2010,15,Telephone,Lady Gaga Featuring Beyonce,Beyonce and Friends
2/20/10,2010,16,Telephone,Lady Gaga Featuring Beyonce,Beyonce and Friends
2/13/10,2010,19,Telephone,Lady Gaga Featuring Beyonce,Beyonce and Friends
2/6/10,2010,20,Telephone,Lady Gaga Featuring Beyonce,Beyonce and Friends
1/30/10,2010,20,Telephone,Lady Gaga Featuring Beyonce,Beyonce and Friends
1/23/10,2010,31,Telephone,Lady Gaga Featuring Beyonce,Beyonce and Friends
1/16/10,2010,37,Telephone,Lady Gaga Featuring Beyonce,Beyonce and Friends
1/9/10,2010,37,Telephone,Lady Gaga Featuring Beyonce,Beyonce and Friends
1/2/10,2010,38,Telephone,Lady Gaga Featuring Beyonce,Beyonce and Friends
12/26/09,2009,46,Telephone,Lady Gaga Featuring Beyonce,Beyonce and Friends
12/19/09,2009,41,Telephone,Lady Gaga Featuring Beyonce,Beyonce and Friends
12/12/09,2009,30,Telephone,Lady Gaga Featuring Beyonce,Beyonce and Friends
8/28/04,2004,98,Storm,Lenny Kravitz Featuring Jay-Z,Jay-Z and Friends
10/11/08,2008,93,Mr. Carter,Lil Wayne Featuring Jay-Z,Jay-Z and Friends
10/4/08,2008,92,Mr. Carter,Lil Wayne Featuring Jay-Z,Jay-Z and Friends
9/27/08,2008,87,Mr. Carter,Lil Wayne Featuring Jay-Z,Jay-Z and Friends
9/20/08,2008,90,Mr. Carter,Lil Wayne Featuring Jay-Z,Jay-Z and Friends
9/13/08,2008,95,Mr. Carter,Lil Wayne Featuring Jay-Z,Jay-Z and Friends
9/6/08,2008,90,Mr. Carter,Lil Wayne Featuring Jay-Z,Jay-Z and Friends
8/30/08,2008,80,Mr. Carter,Lil Wayne Featuring Jay-Z,Jay-Z and Friends
8/23/08,2008,85,Mr. Carter,Lil Wayne Featuring Jay-Z,Jay-Z and Friends
8/16/08,2008,78,Mr. Carter,Lil Wayne Featuring Jay-Z,Jay-Z and Friends
8/9/08,2008,80,Mr. Carter,Lil Wayne Featuring Jay-Z,Jay-Z and Friends
8/2/08,2008,89,Mr. Carter,Lil Wayne Featuring Jay-Z,Jay-Z and Friends
7/26/08,2008,95,Mr. Carter,Lil Wayne Featuring Jay-Z,Jay-Z and Friends
7/19/08,2008,95,Mr. Carter,Lil Wayne Featuring Jay-Z,Jay-Z and Friends
7/12/08,2008,92,Mr. Carter,Lil Wayne Featuring Jay-Z,Jay-Z and Friends
7/5/08,2008,84,Mr. Carter,Lil Wayne Featuring Jay-Z,Jay-Z and Friends
6/28/08,2008,62,Mr. Carter,Lil Wayne Featuring Jay-Z,Jay-Z and Friends
6/21/08,2008,92,Mr. Carter,Lil Wayne Featuring Jay-Z,Jay-Z and Friends
1/15/00,2000,61,Heartbreaker,Mariah Carey Featuring Jay-Z,Jay-Z and Friends
1/8/00,2000,66,Heartbreaker,Mariah Carey Featuring Jay-Z,Jay-Z and Friends
1/1/00,2000,60,Heartbreaker,Mariah Carey Featuring Jay-Z,Jay-Z and Friends
12/25/99,1999,51,Heartbreaker,Mariah Carey Featuring Jay-Z,Jay-Z and Friends
12/18/99,1999,41,Heartbreaker,Mariah Carey Featuring Jay-Z,Jay-Z and Friends
12/11/99,1999,21,Heartbreaker,Mariah Carey Featuring Jay-Z,Jay-Z and Friends
12/4/99,1999,14,Heartbreaker,Mariah Carey Featuring Jay-Z,Jay-Z and Friends
11/27/99,1999,8,Heartbreaker,Mariah Carey Featuring Jay-Z,Jay-Z and Friends
11/20/99,1999,5,Heartbreaker,Mariah Carey Featuring Jay-Z,Jay-Z and Friends
11/13/99,1999,4,Heartbreaker,Mariah Carey Featuring Jay-Z,Jay-Z and Friends
11/6/99,1999,3,Heartbreaker,Mariah Carey Featuring Jay-Z,Jay-Z and Friends
10/30/99,1999,3,Heartbreaker,Mariah Carey Featuring Jay-Z,Jay-Z and Friends
10/23/99,1999,2,Heartbreaker,Mariah Carey Featuring Jay-Z,Jay-Z and Friends
10/16/99,1999,1,Heartbreaker,Mariah Carey Featuring Jay-Z,Jay-Z and Friends
10/9/99,1999,1,Heartbreaker,Mariah Carey Featuring Jay-Z,Jay-Z and Friends
10/2/99,1999,16,Heartbreaker,Mariah Carey Featuring Jay-Z,Jay-Z and Friends
9/25/99,1999,23,Heartbreaker,Mariah Carey Featuring Jay-Z,Jay-Z and Friends
9/18/99,1999,23,Heartbreaker,Mariah Carey Featuring Jay-Z,Jay-Z and Friends
9/11/99,1999,30,Heartbreaker,Mariah Carey Featuring Jay-Z,Jay-Z and Friends
9/4/99,1999,60,Heartbreaker,Mariah Carey Featuring Jay-Z,Jay-Z and Friends
12/22/18,2018,61,What's Free,Meek Mill Featuring Rick Ross & JAY-Z,Jay-Z and Friends
12/15/18,2018,20,What's Free,Meek Mill Featuring Rick Ross & JAY-Z,Jay-Z and Friends
10/24/98,1998,88,It's Alright,Memphis Bleek (& Jay-Z),Jay-Z and Friends
10/17/98,1998,88,It's Alright,Memphis Bleek (& Jay-Z),Jay-Z and Friends
10/10/98,1998,77,It's Alright,Memphis Bleek (& Jay-Z),Jay-Z and Friends
10/3/98,1998,83,It's Alright,Memphis Bleek (& Jay-Z),Jay-Z and Friends
9/26/98,1998,75,It's Alright,Memphis Bleek (& Jay-Z),Jay-Z and Friends
9/19/98,1998,75,It's Alright,Memphis Bleek (& Jay-Z),Jay-Z and Friends
9/12/98,1998,78,It's Alright,Memphis Bleek (& Jay-Z),Jay-Z and Friends
9/5/98,1998,69,It's Alright,Memphis Bleek (& Jay-Z),Jay-Z and Friends
8/29/98,1998,61,It's Alright,Memphis Bleek (& Jay-Z),Jay-Z and Friends
8/22/98,1998,61,It's Alright,Memphis Bleek (& Jay-Z),Jay-Z and Friends
8/15/98,1998,66,It's Alright,Memphis Bleek (& Jay-Z),Jay-Z and Friends
8/8/98,1998,66,It's Alright,Memphis Bleek (& Jay-Z),Jay-Z and Friends
3/10/01,2001,92,Is That Your Chick,Memphis Bleek Featuring Jay-Z & Missy Elliott,Jay-Z and Friends
3/3/01,2001,88,Is That Your Chick,Memphis Bleek Featuring Jay-Z & Missy Elliott,Jay-Z and Friends
2/24/01,2001,80,Is That Your Chick,Memphis Bleek Featuring Jay-Z & Missy Elliott,Jay-Z and Friends
2/17/01,2001,72,Is That Your Chick,Memphis Bleek Featuring Jay-Z & Missy Elliott,Jay-Z and Friends
2/10/01,2001,68,Is That Your Chick,Memphis Bleek Featuring Jay-Z & Missy Elliott,Jay-Z and Friends
2/3/01,2001,68,Is That Your Chick,Memphis Bleek Featuring Jay-Z & Missy Elliott,Jay-Z and Friends
1/27/01,2001,71,Is That Your Chick,Memphis Bleek Featuring Jay-Z & Missy Elliott,Jay-Z and Friends
1/20/01,2001,71,Is That Your Chick,Memphis Bleek Featuring Jay-Z & Missy Elliott,Jay-Z and Friends
1/13/01,2001,71,Is That Your Chick,Memphis Bleek Featuring Jay-Z & Missy Elliott,Jay-Z and Friends
1/6/01,2001,71,Is That Your Chick,Memphis Bleek Featuring Jay-Z & Missy Elliott,Jay-Z and Friends
12/30/00,2000,71,Is That Your Chick,Memphis Bleek Featuring Jay-Z & Missy Elliott,Jay-Z and Friends
12/23/00,2000,74,Is That Your Chick,Memphis Bleek Featuring Jay-Z & Missy Elliott,Jay-Z and Friends
12/16/00,2000,96,Is That Your Chick,Memphis Bleek Featuring Jay-Z & Missy Elliott,Jay-Z and Friends
10/10/15,2015,90,Runnin' (Lose It All),Naughty Boy Featuring Beyonce & Arrow Benjamin,Beyonce and Friends
6/6/15,2015,39,Feeling Myself,Nicki Minaj Featuring Beyonce,Beyonce and Friends
5/16/15,2015,100,Feeling Myself,Nicki Minaj Featuring Beyonce,Beyonce and Friends
5/2/15,2015,95,Feeling Myself,Nicki Minaj Featuring Beyonce,Beyonce and Friends
4/25/15,2015,80,Feeling Myself,Nicki Minaj Featuring Beyonce,Beyonce and Friends
4/18/15,2015,85,Feeling Myself,Nicki Minaj Featuring Beyonce,Beyonce and Friends
4/11/15,2015,75,Feeling Myself,Nicki Minaj Featuring Beyonce,Beyonce and Friends
4/4/15,2015,71,Feeling Myself,Nicki Minaj Featuring Beyonce,Beyonce and Friends
3/28/15,2015,69,Feeling Myself,Nicki Minaj Featuring Beyonce,Beyonce and Friends
3/21/15,2015,66,Feeling Myself,Nicki Minaj Featuring Beyonce,Beyonce and Friends
3/14/15,2015,63,Feeling Myself,Nicki Minaj Featuring Beyonce,Beyonce and Friends
3/7/15,2015,62,Feeling Myself,Nicki Minaj Featuring Beyonce,Beyonce and Friends
2/28/15,2015,60,Feeling Myself,Nicki Minaj Featuring Beyonce,Beyonce and Friends
2/21/15,2015,61,Feeling Myself,Nicki Minaj Featuring Beyonce,Beyonce and Friends
